company_name,job_title,job_link,job_description,extracted_skills,date_scraped
IntePros,Data Engineer II,https://www.linkedin.com/jobs/view/data-engineer-ii-at-intepros-3905333100?position=34&pageNum=0&refId=gSefy%2BzNvtyGZF4PXvW%2FDQ%3D%3D&trackingId=IdMiKDYq2lvHdY2EvZuoGQ%3D%3D&trk=public_jobs_jserp-result_search-card,"Compensation Range:$45.00 - $53.00/hrWelcome to IntePros, a certified woman-owned company specializing in innovative and results-oriented recruiting and staffing solutions. We take immense pride in genuinely understanding what drives and inspires exceptional individuals like you. Your success is our priority, and we are dedicated to actively shaping your long-term career journey. At IntePros, we believe in comprehensive well-being. You have access to our medical, dental, vision, and mental health programs, ensuring your health and wellness are taken care of. To support your continuous growth, we also provide a $1,500 per year education and professional certification fund. Diversity and inclusion are cornerstones of our company ethos. IntePros is proud to be an equal opportunity employer. We do not discriminate in employment on the basis of race, color, religion, sex, pregnancy, gender identity, national origin, sexual orientation, disability, age, veteran or military status, retaliation, or any other characteristic protected by law. We celebrate the rich tapestry of backgrounds and perspectives that make us stronger as a team. Please note that only qualified individuals being considered will be contacted. We appreciate your interest and look forward to potentially embarking on a transformative journey together.Data Engineer IIIIntePros is looking for a Data Engineer, to work 3 days a week on-site and 2 days a week remotely for a team located in Bellevue, WA. This is an exciting opportunity that will work with various tools and technologies automating manual tasks to reduce operational burden on business teams.Responsibilities:Work in a complex data warehouse environment. Developing and supporting analytic technologies. Design, implement, and support an analytical infrastructure providing ad-hoc access to large datasets and computing power. What are the top three MUST HAVE skill sets (technical) that are required?3+ years of Data Engineering experience. Strong SQL Skills Strong Python Skills What are the top three PREFERRED skill sets (technical)?AWS technologies like redshift, S3, AWS Glue, EMR, etc. BI report development experience. Soft Skill requirements (team fit/personality requirements)Effective communication skills Strong MS Excel skills Data analysis skills Show more Show less Seniority level Entry level Employment type Full-time Job function Information Technology Industries IT Services and IT Consulting","['Redshift', 'EMR']",2024-04-21 15:53:59.643028
Onbe,Associate Data Engineer,https://www.linkedin.com/jobs/view/associate-data-engineer-at-onbe-3900207053?position=35&pageNum=0&refId=gSefy%2BzNvtyGZF4PXvW%2FDQ%3D%3D&trackingId=sF%2FURYWolNPIlii%2BZXfTaA%3D%3D&trk=public_jobs_jserp-result_search-card,"Onbe, a fast-growing FinTech, bringing innovation to a rapidly growing global marketplace, stands for “on behalf.” Because that’s exactly how we work: on behalf of our clients, as their comprehensive payments partner. We transform the way payments are imagined — as an opportunity for innovation, a source of insight to customers, and a way to connect with partners around the globe!Summary: Associate Data Engineer will be part of the Data Engineering/Technology organization building ETL pipelines for reporting and other analytics needs. The position requires strong SQL skills, knowledge of data warehouse concepts, exposure to data engineering tools and technologies, willingness to learn and burning desire to grow.This role is a hybrid role that will work onsite 1-2 days per week at our Buffalo Grove, IL location. Occasional travel may be required as part of this position.Responsibilities:Collaborate with business stakeholders and Senior Data Engineers to understand data requirements and translate into technical solutions.Perform data studies and data discovery around new or existing data sources.Review existing stored procedures for troubleshooting or optimization.Develop and maintain data pipelines from SQL Server and other data sources, Transform and load to Snowflake DB.Implement ETL process using Prophecy DBT tool to create facts and dimension tables.Collaborate with cross functional teams including reporting for scalable and reliable solutions.Document source to target mappings, data pipelines, transformations as part of knowledge sharing.Participate in daily status calls, design sessions and code reviews.Qualifications:Bachelor’s degree in computer science, Information Systems, or a related field.1-3 years of experience building data transformation and processing solutions using SQL, Python or similar programming languages.1-3 years of experience with ETL tools such as Azure Data Factory, Notebook, SQL, Python, SSIS.Ability to troubleshoot and resolve complex data related issues.Excellent communication and interpersonal skills, with willingness to collaborate and the desire to learn.Knowledge of Snowflake, SQL, SSRS, SSISKnowledge of Azure data platforms and related servicesThe base salary range for this position is between $74,880.00 to $85,000.00, with eligibility for an annual bonus. The actual base salary offered depends on a variety of factors, including but not limited to the qualifications of the individual applicant for the position, years of relevant experience, specific and unique skills, level of education attained, certifications or other professional licenses held, business needs, and market demand. Our competitive benefits includes medical, dental, vision, wellness, 401(k) matching, open time off, generous parental leave, and more! Our job titles may span more than one career level. All candidates are encouraged to apply.At Onbe, a diverse group of people, ideas, and perspectives are key to achieving phenomenal things. For over 25 years, our focus has remained on building a culture of openness and ingenuity, where employees come together to innovate and build disbursement solutions that make the lives of our clients and their consumers and workforces easier and better. Our definition of success includes celebrating differences and affirming belonging. To that end, we ask employees to come to Onbe as they are and contribute their diverse perspectives, identities, and experiences.We believe that the recruiting phase is only the very beginning of diversity and inclusion. At Onbe, we’re constantly evolving the way we celebrate diversity every day and in everything we do. With several internal committees that are dedicated to mental and physical wellness, diversity, inclusion, and community outreach, we are committed to making a culture that is inclusive to all.Onbe is proud to be an equal opportunity employer. We seek out ways to create a mindful workforce that embraces diversity and celebrates a culture of inclusion. We do not discriminate against employees or job applicants on the basis of race, color, ancestry, national origin, sex (including pregnancy), gender identity, sexual orientation, marital or family status, religion, age, disability, genetic information or military service. Our equal opportunity policy applies to all decisions of employment including hiring, placement, promotion or advancement, termination, layoff, recall, transfer, compensation, training and leaves of absence Show more Show less Seniority level Mid-Senior level Employment type Full-time Job function Information Technology Industries Financial Services","['Snowflake', 'dbt']",2024-04-21 15:53:59.643028
Public Storage,Data Engineer II,https://www.linkedin.com/jobs/view/data-engineer-ii-at-public-storage-3866121228?position=36&pageNum=0&refId=gSefy%2BzNvtyGZF4PXvW%2FDQ%3D%3D&trackingId=IcGE84ixxHJ9Lb1Z58WBXg%3D%3D&trk=public_jobs_jserp-result_search-card,Job description not found or couldn't be loaded,[],2024-04-21 15:53:59.643028
Steneral Consulting,Data Engineer,https://www.linkedin.com/jobs/view/data-engineer-at-steneral-consulting-3903803058?position=37&pageNum=0&refId=gSefy%2BzNvtyGZF4PXvW%2FDQ%3D%3D&trackingId=Cnvt2ow2E3gh4ibOF7JsYQ%3D%3D&trk=public_jobs_jserp-result_search-card,Job description not found or couldn't be loaded,[],2024-04-21 15:53:59.643028
QED National,Data Engineer,https://www.linkedin.com/jobs/view/data-engineer-at-qed-national-3872039504?position=38&pageNum=0&refId=gSefy%2BzNvtyGZF4PXvW%2FDQ%3D%3D&trackingId=uFTeUKSH054ahY28XW4RLw%3D%3D&trk=public_jobs_jserp-result_search-card,"A leading transportation authority located in New York, NY is looking for a Data Engineer for a 3 month contract.Please note that this position allows for consultant to work remotely with a very high expectation that consultant will be professional, reliable, reachable and able to work productively while remote. Will come onsite only as needed by their manager/team (at own expense)Requirements and skillsSkills and experience programming in Python and SQL – 3+ yearsSkills and experience in using data lake tools and demonstrated ability to learn new tools quicklySkills and experience using PowerBIAbility to clearly document all work (commented code, readme files, diagrams, etc.) so that work is easily transferred back to internal employeesExcellent attention to detail and QC skills to ensure errors are found and corrected before outputs are made availableGood verbal and written communication abilities for internal collaboration4-6 years' experience: Python Scripting1-2 years' experience: Adhoc SQL and Power BI ResponsibilitiesDesigning data structures and writing code to collect, combine and transform datasets to meet business needs.Developing data lake architecture to automate data extraction and transformation of raw data to more complex and calculation-based tables.Documenting work in a thorough manner consistent with team standards so that it can be easily understood by teammates and future users.Designing and carrying out testing processes and quality controls on output data for validity, accuracy and usability by the desired audience.Generating data visualization outputs Show more Show less Seniority level Associate Employment type Contract Job function Information Technology Industries IT Services and IT Consulting",['PowerBI'],2024-04-21 15:53:59.643028
Intuit,Senior Data Engineer (Mailchimp),https://www.linkedin.com/jobs/view/senior-data-engineer-mailchimp-at-intuit-3903936940?position=39&pageNum=0&refId=gSefy%2BzNvtyGZF4PXvW%2FDQ%3D%3D&trackingId=3V8lGznWMbP8mnfQmAtAZQ%3D%3D&trk=public_jobs_jserp-result_search-card,"OverviewIntuit is a global technology platform that helps consumers and small businesses overcome their most important financial challenges. Serving more than 100 million customers worldwide with TurboTax, Credit Karma, QuickBooks, and Mailchimp, we believe that everyone should have the opportunity to prosper. We never stop working to find new, innovative ways to make that possible.Intuit Mailchimp is a leading marketing platform for small businesses. We empower millions of customers around the world to build their brands and grow their companies with a suite of marketing automation, multi channel campaigns, CRM, and analytics tools.The Data Products team at Mailchimp is responsible for building capabilities on top of our BI platform that enables peeps from across the company to make better decisions with data. What that actually looks like is working with folks from across the company to understand their needs and then surface data in a meaningful way, across tools and teams, to help them drive the business forward. Day to day you’ll be building modeling data to feed analytical reports and data science models, optimizing and creating new ETL pipelines, or building data models in Looker or Qlik Sense. We have a lot of tools in our toolbelt, but all with the main goal of helping Mailchimp to continue to use data more effectively.What you'll bringStrong technical accomplishments in SQL and data analysis skillsExperience with data transformation orchestration tools like dbt or DataformStrong business intuition and ability to understand complex business systemsFamiliarity with additional transformation platforms like Apache Spark and BeamExperience with MPP databases such as BigQuery, Redshift, or Snowflake. We use BigQuery here at MailchimpExpertise in visualization technologies like Looker, Tableau, or Qlik SenseExperience with GCP/AWS or other cloud providers is preferredFamiliarity with Python, Go, Java or another OOP language. Most of our tools are primarily built in PythonFamiliarity with ETL orchestration tools like Apache Airflow and Google DataflowHow you will leadPartner with teams across the business and third parties to understand their needs and come up with end-to-end data solutionsModel data to create core, governed data sets for the entire company to leverageBuild scalable transformation pipelines that enable teams to easily clean up, normalize, and govern data for broad consumptionManage and model data in visualization tools, to provide a collaborative data analytics platform for the companyBuild tools and processes to help make the right data accessible to the right peopleBecome a subject matter expert on the various datasets and tools we have at MailchimpWork with Data Stewards to better document our data Show more Show less Seniority level Mid-Senior level Employment type Full-time Job function Information Technology Industries Software Development","['Snowflake', 'Redshift', 'BigQuery', 'Airflow', 'dbt', 'Tableau', 'Looker']",2024-04-21 15:53:59.643028
ICONMA,Data Engineer,https://www.linkedin.com/jobs/view/data-engineer-at-iconma-3891246062?position=40&pageNum=0&refId=gSefy%2BzNvtyGZF4PXvW%2FDQ%3D%3D&trackingId=b%2BtIiyKK9sqstLNg3aQz%2Fw%3D%3D&trk=public_jobs_jserp-result_search-card,"Key Qualifications: Excellent interpersonal and communication skillsExperience in Data Visualization (Tableau, Python required; Splunk a plus), if Javascript and its libraries (e.g., D3, ReactJS, Next.JS) a plusStrong experience and knowledge of data wrangling with proficient SQL (Trino, Postgres, Oracle required; SparkSQL, Teradata a plus)Experience using statistics to identify trends and anomalies in datasets using statistical techniques required.Experience in building robust and scalable data pipelines and ETL jobs with Python, Pandas required; Pyspark and Scala (desired)Experience in querying data through API (RESTful or GraphQL), using JSON, ProtocolBuffers, or XML desired; if with API development experience a plusExperience or working knowledge with Big Data technologies such as Hadoop, Hive, HDFS, Parquet, PySpark, and Spark desiredWorking knowledge of Kubernetes, AWS, or CI/CD development (e.g., Airflow, Jenkins) a plusExposure or interest in the UX/UI frontend development (e.g., ReactJS, Typescript) or Machine Learning (e.g., Scikit-Learn, Tensor Flow) a plusAn independent learner, insatiably curious, and a creative thinkerAbility to work both independently and within a team environmentPassion for movies, television, sports, fitness, or other video contentDescription: Develop interactive data visualizations, data pipelines/ETL jobs, and reporting to analyze and present data related to video contents, asset reviews, metadata curations, and operational supports.Closely partner with the internal teams within the AMP Video QC & Metadata Operations organization to define metrics, KPIs, and automation strategy while meeting the teams’ data and reporting needs.Automate and optimize existing data processing workloads by recognizing complex data structures and technology usage patterns and implementing solutions.Focus on scale and efficiency — build and implement innovative data solutions and establish best practices with a start-to-end workflow in mind.Education & Experience: Bachelor or Master's degree in a related field, such as Data Science, Computer Science, Statistics, Mathematics, Business Analytics, Business Administration, or meaningful industry experience preferredAs an equal opportunity employer, ICONMA pride itself on creating an employment environment that supports and encourages the abilities of all persons regardless of race, colour, gender, age, Sexual orientation, citizenship, or disabilit Show more Show less Seniority level Entry level Employment type Contract Job function Information Technology Industries Staffing and Recruiting","['Airflow', 'Tableau']",2024-04-21 15:53:59.643028
Demyst,Data Engineer (United States),https://www.linkedin.com/jobs/view/data-engineer-united-states-at-demyst-3890650480?position=41&pageNum=0&refId=gSefy%2BzNvtyGZF4PXvW%2FDQ%3D%3D&trackingId=6r%2Fh33nm7RtwhM2lg3kUZQ%3D%3D&trk=public_jobs_jserp-result_search-card,Job description not found or couldn't be loaded,[],2024-04-21 15:53:59.643028
Accroid Inc,Data Engineer,https://www.linkedin.com/jobs/view/data-engineer-at-accroid-inc-3873210488?position=42&pageNum=0&refId=gSefy%2BzNvtyGZF4PXvW%2FDQ%3D%3D&trackingId=38ARq84SUlSwlf5t5VLREw%3D%3D&trk=public_jobs_jserp-result_search-card,"Candidate MUST HAVE financial services experience (banking or hedge funds/asset management ONLY)You will lead and deliver technical solutions for large-scale digital transformation projects. Working with the latest data technologies in the industry, you will be instrumental in helping our clients evolve for a more digital future.Your ImpactCombine your technical expertise and problem-solving passion to work closely with clients, turning complex ideas into end-to-end solutions that transform our client's businessTranslate client's requirements to system design and develop a solution that delivers business valueLead, designed, develop, and deliver large-scale data systems, data processing, and data transformation projectsAutomate data platform operations and manage the post-production system and processesConduct technical feasibility assessments and provide project estimates for the design and development of the solutionMentor, help and grow junior team membersYour Technical Skills & ExperienceDemonstrable experience in data platforms involving implementation of end to end data pipelinesHands-on experience with at least one of the leading public cloud data platforms (Azure, AWS or Google Cloud)Implementation experience with column-oriented database technologies (i.e., Big Query, Redshift, Vertica), NoSQL database technologies (i.e., DynamoDB, BigTable, Cosmos DB, etc.) and traditional database systems (i.e., SQL Server, Oracle, MySQL)Experience in implementing data pipelines for both streaming and batch integrations using tools/frameworks like Azure Data Factory, Glue ETL, Lambda, Spark, Spark Streaming, etc.Ability to handle module or track level responsibilities and contributing to tasks “hands-on”Experience in data modeling, warehouse design and fact/dimension implementationsExperience working with code repositories and continuous integrationETL Automation Pipeline experience Data modeling, querying, and optimization for relational, NoSQL, timeseries, and graph databases and data warehouses and data lakesData processing programming using SQL, DBT, Python, and similar toolsData ingest, validation, and enrichment pipeline design and implementationCloud-native data platform design with a focus on streaming and event-driven architecturesTest programming using automated testing frameworks, data validation and quality frameworks, and data lineage frameworksBachelor’s degree in Computer Science, Engineering or related field. Show more Show less Seniority level Mid-Senior level Employment type Contract Job function Information Technology Industries IT Services and IT Consulting","['Redshift', 'MySQL', 'dbt']",2024-04-21 15:53:59.643028
Zortech Solutions,SQL Data Engineer (Full time),https://www.linkedin.com/jobs/view/sql-data-engineer-full-time-at-zortech-solutions-3888468133?position=43&pageNum=0&refId=gSefy%2BzNvtyGZF4PXvW%2FDQ%3D%3D&trackingId=ZOsg3oXJhfLbzP7NZnH6xg%3D%3D&trk=public_jobs_jserp-result_search-card,"Location: RemoteSQL Resource""Required Experience:Enterprise level support and administration focused specifically with the following: Power BI, SQL performance and tuning optimization, core sql + migration on prem and cloud, Azure data lake, Azure data factory, and SynapseStrong Business Acumen / Business Focused Technology ApplicationCandidates must be able to work independentlyAll versions of SQL Server (2012 and onwards)Solving performance problems, query tuning, and optimizationDelivering and/or authoring technical trainingSQL Server Integration Services, Reporting Services, Analysis ServicesExpert level of Microsoft enterprise software product offeringsEffective learning skillsWorks well in a team environmentAdvanced Microsoft certifications preferredTechnical SkillsMandatoryData modeling and database design.Indexing strategyPerformance Optimization and Tuning CapabilitiesPartitioning data implementationsMetadata management and repository usage.Database schema creation and management.Backup and recovery.Ensuring data integrity.Ensuring High availability and Disaster recovery.SQL code reviews with ability to dissect query plan, T-SQL codeSargability of statementsProcedural skills.Data security.Data EncryptionAuditingReplication of dataSQL Edition and version differences with discontinued and deprecated featuresUpgrade processStorage management techniques.Data Engine Capacity planning.General database management, Policy based managementExtended events and TracesBasic Licensing and support scenariosPreferredWindows Failover ClusteringSQL Server Reporting serviceSQL server Integration ServiceSQL Server Analysis ServicePowershell "" Show more Show less Seniority level Entry level Employment type Full-time Job function Other Industries IT Services and IT Consulting",['Synapse'],2024-04-21 15:53:59.643028
Cherre,"Data Engineer, Remote",https://www.linkedin.com/jobs/view/data-engineer-remote-at-cherre-3878879310?position=44&pageNum=0&refId=gSefy%2BzNvtyGZF4PXvW%2FDQ%3D%3D&trackingId=ACk7NXKOANCK5FVbnlrw6Q%3D%3D&trk=public_jobs_jserp-result_search-card,"Cherre is the real estate industry's leading data management platform, powering more than $3 trillion AUM globally. Our end-to-end platform helps clients connect, transform, analyze, and act on trusted data to increase efficiencies, reduce risks, gain visibility into market trends, and make strategic moves in response to changing market conditions.We are looking for an enthusiastic mid level backend/data engineer who is interested in working with a fast-growing team in building industry-leading real estate data services. You will be part of designing and implementing server side services to ingest, organize, analyze, and display real estate data and insight. You will be working in a small team and be a real partner in the design and implementation of all aspects of our product.You willDevelop and implement ETL processesDesign data warehouse solutions to support ETL processes and data analytics applicationsWrite SQL/NoSQL database queries, stored procedures, triggers, user defined functions, analytic functions, etcOwn features that you develop end to end, develop and test your code, implement new processes in production, and maintain and support them over timeDrive our data platform and help evolve our technology stack and development best practicesDevelop and unit test assigned features to meet product requirementsYou HaveStrong experience in database technologies and data warehousingStrong experience in Python or JavaA strong understanding of various data modelings techniques (3NF, Dimensional, etc.) and their intended use casesHands on experience with PostgreSQL and cloud data warehouse platforms (e.g., BigQuery, Snowflake, Redshift)Hands on experience with dbt or DataformAbility to deal with ambiguity and communicate well with both technical and non-technical teamsBenefitsCompetitive Base SalaryEquityRange of Healthcare PlansPaid Parental LeaveUnlimited VacationFlexible Work ScheduleCompensation range: $100,000-150,000 / yearIf this opportunity sounds interesting, apply or reach out to our internal talent team. We are happy to tell you more about Cherre: the technology we work with, the problems we solve, the team we are assembling, and the culture we all contribute to. We are excited you are considering working with us and look forward to hearing from you!“At the top of the mountain we are all snow leopards.” - Hunter S. ThompsonCherre is an equal opportunity employer. We pride ourselves on hiring the best people for the job no matter their race, sex, orientation, nationality, religion, disability, or age. Show more Show less Seniority level Not Applicable Employment type Full-time Job function Information Technology Industries Real Estate","['PostgreSQL', 'Snowflake', 'Redshift', 'BigQuery', 'dbt']",2024-04-21 15:53:59.643028
LTIMindtree,Data Engineer,https://www.linkedin.com/jobs/view/data-engineer-at-ltimindtree-3903809494?position=45&pageNum=0&refId=gSefy%2BzNvtyGZF4PXvW%2FDQ%3D%3D&trackingId=GCXIsVBbrUdZG0rBM4k3Lw%3D%3D&trk=public_jobs_jserp-result_search-card,"About Us:LTIMindtree is a global technology consulting and digital solutions company that enables enterprises across industries to reimagine business models, accelerate innovation, and maximize growth by harnessing digital technologies. As a digital transformation partner to more than 700+ clients, LTIMindtree brings extensive domain and technology expertise to help drive superior competitive differentiation, customer experiences, and business outcomes in a converging world. Powered by nearly 90,000 talented and entrepreneurial professionals across more than 30 countries, LTIMindtree — a Larsen & Toubro Group company — combines the industry-acclaimed strengths of erstwhile Larsen and Toubro Infotech and Mindtree in solving the most complex business challenges and delivering transformation at scale. For more information, please visit www.ltimindtree.com.Job Title: Data engineerWork LocationBellevue, WAJob Description:# Experience in SQL Programming language.# Knowledge of end-to-end process on creation, maintenance of Data pipelines# Working experience on Azure DevOps is a must# Working Knowledge on Azure Data factory, Azure Data Lake and Azure Data lake storage.# Proficiency in Azure synapse# Implement end-end data pipelines using cosmos Azure Data factory.# Experience on Version control ADO GIT, CI CD.# Should have good analytical thinking and Problem solving.# Ability to showcase data analysis effectively using KPI’s, metrics, charts# Experience with Data quality implementations assessing data correctness, completeness, uniqueness etc# Experience working on PII, GDPR, handling sensitive data (encryption/decryption)# Able to work as Individual contributor and with offshore teamResponsibilities/Expectations From The Role# Good communication and co-ordination skills.# Requirement Analysis and questioning skills# Create Maintain and Enhance Data Pipeline.# Daily status reporting, interacting with Leads.# Data Platform, Product telemetry, Analytical thinking.# Data Validation of the new streams.# Data quality check of the new streams#debugging of issues and making good quality code fixes.# Monitoring of data pipeline created in Azure Data factory.# updating the Tech spec and wiki page for each implementation of pipeline.# Updating ADO on daily basis.Good to have# Hands-on in Visualization like PowerBI.# Marketing Campaign experiencesTechnical Skillset (Required): Azure Data Factory, EDL, SQL Server 2016, Azure Synapse, , Azure Cosmos DB, Azure Databricks, PySpark, Python, Excel, Azure Databricks, EDL.Technical Skillset (Good to have): Power BI & Azure synapseBenefits/perks listed below may vary depending on the nature of your employment with LTIMindtree (“LTIM”):Benefits and Perks: Comprehensive Medical Plan Covering Medical, Dental, Vision Short Term and Long-Term Disability Coverage 401(k) Plan with Company match Life Insurance Vacation Time, Sick Leave, Paid Holidays Paid Paternity and Maternity LeaveThe range displayed on each job posting reflects the minimum and maximum salary target for the position across all US locations. Within the range, individual pay is determined by work location and job level and additional factors including job-related skills, experience, and relevant education or training. Depending on the position offered, other forms of compensation may be provided as part of overall compensation like an annual performance-based bonus, sales incentive pay and other forms of bonus or variable compensation.Disclaimer: The compensation and benefits information provided herein is accurate as of the date of this posting.LTIMindtree is an equal opportunity employer that is committed to diversity in the workplace. Our employment decisions are made without regard to race, color, creed, religion, sex (including pregnancy, childbirth or related medical conditions), gender identity or expression, national origin, ancestry, age, family-care status, veteran status, marital status, civil union status, domestic partnership status, military service, handicap or disability or history of handicap or disability, genetic information, atypical hereditary cellular or blood trait, union affiliation, affectional or sexual orientation or preference, or any other characteristic protected by applicable federal, state, or local law, except where such considerations are bona fide occupational qualifications permitted by law.Safe return to office:In order to comply with LTIMindtree’ s company COVID-19 vaccine mandate, candidates must be able to provide proof of full vaccination against COVID-19 before or by the date of hire. Alternatively, one may submit a request for reasonable accommodation from LTIMindtree’s COVID-19 vaccination mandate for approval, in accordance with applicable state and federal law, by the date of hire. Any request is subject to review through LTIMindtree’s applicable processes. Show more Show less Seniority level Entry level Employment type Full-time Job function Information Technology Industries IT Services and IT Consulting","['Databricks', 'PowerBI', 'Synapse']",2024-04-21 15:53:59.643028
Adame Services LLC,Data Engineer,https://www.linkedin.com/jobs/view/data-engineer-at-adame-services-llc-3891475109?position=46&pageNum=0&refId=gSefy%2BzNvtyGZF4PXvW%2FDQ%3D%3D&trackingId=HcgCBuwjDaKgHbEbf3v6xw%3D%3D&trk=public_jobs_jserp-result_search-card,"candidates are muat be local to ColumbusData EngineerFully remote.Our direct client is looking for a Data Engineer to help support the IT organization’s data strategy in support of their business customers, as well as internal initiatives.If you are a “Data Person”, who knows how to build data pipelines, aggregate data from multiple sources into a common data store and have experience with industry-leading cloud data platforms and scripting, we’d love to talk with you.The Data Engineer will work closely with Client’s IT Data Architect, Integration Engineers, Business Operations customers, and Services Partners to help advance their data and analytics ambitions.This role will serve as a hands-on contributor and be a thought leader in the areas of data engineering, cloud data strategy, Business Intelligence, Data Modeling and ETL/ELT.Responsibilitieswith the IT Data Engineering Team and assist in developing the next generation data and analytics infrastructure.have strong SQL modeling skills (dbt is a plus)high quality SQL code to retrieve and analyze data from database tables (primarily Databricks)high quality SQL models for ad-hoc requests, as well as ongoing reporting / dashboarding.directly with business stakeholders to translate between data and business needs.improve SQL models through automating or simplifying self-service support for datasetsRequirementsBachelor's degree in Computer Science, Information Systems, Engineering, Data Science, or other similarly technical related field Mathematics, or specialized training/certification. Or equivalent work experience.1- 3-year minimum professional experience in cloud data engineering and science and associated technologies utilizing cloud data platforms such as Databricks, AWS RedShift, and Snowflake.1 - 3-year minimum experience with advanced SQL data modeling and query optimizationProficiency in using visualization tools such as Tableau, Domo, or Power BI.Experience performing root cause analysis on internal and external data and processes to answer specific business questions and identify opportunities for improvement.Strong verbal, written & presentation skills with the ability to effectively communicate complex technical information to personnel at all levels of the organization.Nice To HaveSpecific experience with Data Warehouse/Data Lake configuration and development using Databricks platform.Experience with Tableau / Sigma Computingoperating in an Agile development environment.with usage of Agile tools (JIRA / Confluence)of CI/CD deployment models and release strategy as well as SCM tools (Git preferred) and code management best practices.in AWS environment.with cloud ELT platforms such as AWS Glue, Talend Stitch, or FiveTran Show more Show less Seniority level Mid-Senior level Employment type Contract Job function Information Technology Industries IT Services and IT Consulting","['Snowflake', 'Databricks', 'Redshift', 'dbt', 'Fivetran', 'Tableau', 'Talend']",2024-04-21 15:53:59.643028
Bosch USA,Data Engineer,https://www.linkedin.com/jobs/view/data-engineer-at-bosch-usa-3892754607?position=47&pageNum=0&refId=gSefy%2BzNvtyGZF4PXvW%2FDQ%3D%3D&trackingId=kM8SyAJsQpe5dHOdmfe3zw%3D%3D&trk=public_jobs_jserp-result_search-card,"Company DescriptionDo you want beneficial technologies being shaped by your ideas? Whether in the areas of mobility solutions, consumer goods, industrial technology or energy and building technology _ with us, you will have the chance to improve quality of life all across the globe. Welcome to Bosch. The Lincolnton, NC Conversion, Customizing and Packaging Center is located approximately 30 miles from Charlotte. The facility employs just under 500 full time associates in a 5-shift operation, which encompasses 235,000 sq ft. along with 12,000 skus. In addition to the conversion, customizing and packaging activities, abrasives are now a big part of our power tool accessory business. ISO certified, our associates engage in BPS, CIP and 5S . By choice, we are committed to a diverse workforce - EOE/Protected Veteran/DisabledJob DescriptionDatabase and server administration including, but not limited to developing data pipelines for data extraction, transformation, and integration, as well as their respective storage, in a robust and sustainable architecture. Provides technical assistance and troubleshooting support of server and database – related topics.Primary Duties And AccountabilitiesRole will be responsible for core data ETL across the organization.Use SQL to extract custom data sets from enterprise-wide data lakes, deploy them as data cubes which can be accessed via spreadsheets, Power BI or other analytical platforms.Effectively engage with multiple stakeholders across manufacturing, technical functions, controlling and IT teams.Clean and transform extracted data by handling missing values and inconsistencies,Perform data aggregation, analysis, and transformation using statistical methods and data manipulation tools.Ensure data integrity and security.Collaborate with database administrators and engineers to optimize data storage and access.Actively seek standardization and automation, apply, and implement best practices across finance functions to streamline the entire analytics process.QualificationsBasic Qualifications:Education: Bachelor's or Master's degree in Computer Science, Electric Engineering, other Engineering discipline or foreign equivalent3+ years of experience with building data pipelines within a Cloud or Cloud-hybrid setup; in-depth understanding of relational database systems (e.g. Oracle, MS SQLServer).3+ years of experience with distributed computing frameworks (e.g. k8s, Spark)3+ years of experience in object-oriented software development, (e.g. Python, Java, or Go).2+ years of experience with Linux.PreferredEducation: successfully completed Master's degree in Computer Science or other engineering disciplineExperience with recent non-relational storage technologies (NoSQL and distributed)Experience with workflow automation tools (e.g. Jenkins, Ansible)Experience with Nexeed MES PlatformExperience with various messaging systems (e.g. Kafka)Experience in designing data models and choice of respective data formatsExperience with in-vehicle data collection skills, structured and analytical connectivityAdditional InformationAll your information will be kept confidential according to EEO guidelines. Show more Show less Seniority level Mid-Senior level Employment type Full-time Job function Quality Assurance Industries Mechanical Or Industrial Engineering",['Kafka'],2024-04-21 15:53:59.643028
Palmetto,Data Engineer,https://www.linkedin.com/jobs/view/data-engineer-at-palmetto-3890889737?position=48&pageNum=0&refId=gSefy%2BzNvtyGZF4PXvW%2FDQ%3D%3D&trackingId=xUqQTJBuLFirsluy3IG08g%3D%3D&trk=public_jobs_jserp-result_search-card,Job description not found or couldn't be loaded,[],2024-04-21 15:53:59.643028
